,DR,TM,accuracy_local,accuracy_global,perception
18677,umap,bow,0.9,0.69,0.23
18678,umap,bow,0.91,0.67,0.23
18679,umap,bow,0.78,0.54,0.23
18680,umap,bow,0.91,0.67,0.22
18681,umap,bow,0.89,0.7,0.23
18682,umap,bow,0.91,0.67,0.22
18683,umap,bow,0.88,0.65,0.24
18684,umap,bow,0.89,0.67,0.23
18685,umap,bow,0.9,0.67,0.24
18686,umap,bow,0.91,0.69,0.23
18687,umap,bow,0.9,0.67,0.23
18688,umap,bow,0.92,0.7,0.22
18689,umap,bow,0.89,0.66,0.23
18690,umap,bow,0.9,0.68,0.23
18691,umap,bow,0.91,0.67,0.23
18692,umap,bow,0.79,0.55,0.23
18693,umap,bow,0.88,0.65,0.23
22411,umap,bow,0.92,0.69,0.63
22412,umap,bow,0.93,0.69,0.6
22413,umap,bow,0.89,0.67,0.6
22414,umap,bow,0.88,0.66,0.56
22415,umap,bow,0.92,0.68,0.62
22416,umap,bow,0.88,0.67,0.55
22417,umap,bow,0.76,0.52,0.44
22418,umap,bow,0.75,0.52,0.39
22419,umap,bow,0.86,0.66,0.56
22420,umap,bow,0.91,0.68,0.62
22421,umap,bow,0.85,0.66,0.54
22422,umap,bow,0.84,0.65,0.54
22423,umap,bow,0.89,0.67,0.53
22424,umap,bow,0.92,0.69,0.53
22425,umap,bow,0.9,0.67,0.6
22426,umap,bow,0.9,0.67,0.57
22427,umap,bow,0.9,0.67,0.59
22428,umap,bow,0.73,0.52,0.38
22429,umap,bow,0.86,0.66,0.53
22430,umap,bow,0.92,0.68,0.62
22431,umap,bow,0.88,0.67,0.63
22432,umap,bow,0.9,0.66,0.62
22433,umap,bow,0.9,0.68,0.6
22434,umap,bow,0.88,0.66,0.56
22435,umap,bow,0.88,0.67,0.59
22436,umap,bow,0.85,0.65,0.54
22437,umap,bow,0.91,0.67,0.61
22438,umap,bow,0.89,0.66,0.56
22439,umap,bow,0.86,0.65,0.56
22440,umap,bow,0.87,0.66,0.59
22441,umap,bow,0.89,0.67,0.62
22442,umap,bow,0.84,0.65,0.54
22443,umap,bow,0.74,0.52,0.38
22444,umap,bow,0.88,0.67,0.62
22445,umap,bow,0.91,0.67,0.57
22446,umap,bow,0.75,0.54,0.41
22447,umap,bow,0.85,0.65,0.53
22448,umap,bow,0.92,0.69,0.55
22449,umap,bow,0.92,0.67,0.63
22450,umap,bow,0.75,0.53,0.35
22451,umap,bow,0.88,0.66,0.57
22452,umap,bow,0.87,0.66,0.56
