,DR,TM,accuracy_local,accuracy_global,perception
15320,som,lda,0.98,0.8,0.21
15321,som,lda,0.98,0.79,0.19
15322,som,lda,0.96,0.62,0.18
15323,som,lda,0.96,0.63,0.2
15324,som,lda,0.97,0.79,0.19
15325,som,lda,0.98,0.76,0.2
15326,som,lda,0.98,0.77,0.18
15327,som,lda,0.98,0.71,0.2
15328,som,lda,0.98,0.79,0.19
15329,som,lda,0.98,0.76,0.2
15330,som,lda,0.97,0.62,0.17
15331,som,lda,0.99,0.79,0.2
15332,som,lda,0.98,0.79,0.2
15333,som,lda,0.98,0.79,0.19
15334,som,lda,0.98,0.78,0.19
15335,som,lda,0.98,0.76,0.22
15336,som,lda,0.98,0.8,0.19
15337,som,lda,0.98,0.81,0.19
15338,som,lda,0.98,0.75,0.2
15339,som,lda,0.98,0.72,0.19
19143,som,lda,0.96,0.63,0.34
19144,som,lda,0.98,0.68,0.47
19145,som,lda,0.97,0.67,0.39
19146,som,lda,0.98,0.68,0.45
19147,som,lda,0.98,0.7,0.49
19148,som,lda,0.98,0.72,0.51
19149,som,lda,0.98,0.75,0.5
19150,som,lda,0.97,0.68,0.43
19151,som,lda,0.97,0.68,0.41
19152,som,lda,0.98,0.73,0.52
19153,som,lda,0.96,0.64,0.33
19154,som,lda,0.97,0.68,0.47
19155,som,lda,0.97,0.63,0.46
19156,som,lda,0.98,0.7,0.51
19157,som,lda,0.96,0.63,0.43
19158,som,lda,0.97,0.68,0.49
19159,som,lda,0.98,0.69,0.5
19160,som,lda,0.96,0.65,0.43
19161,som,lda,0.98,0.73,0.5
19162,som,lda,0.95,0.61,0.36
19163,som,lda,0.96,0.65,0.39
19164,som,lda,0.97,0.7,0.45
19165,som,lda,0.96,0.61,0.34
19166,som,lda,0.98,0.7,0.43
19167,som,lda,0.98,0.74,0.51
19168,som,lda,0.96,0.69,0.45
19169,som,lda,0.96,0.6,0.35
19170,som,lda,0.98,0.72,0.49
19171,som,lda,0.94,0.65,0.25
19172,som,lda,0.98,0.69,0.48
19173,som,lda,0.98,0.73,0.52
19174,som,lda,0.98,0.68,0.49
19175,som,lda,0.97,0.72,0.46
19176,som,lda,0.96,0.68,0.45
19177,som,lda,0.98,0.72,0.51
19178,som,lda,0.96,0.65,0.38
