,DR,TM,accuracy_local,accuracy_global,perception
11662,umap,lda,0.9,0.56,0.4
11663,umap,lda,0.93,0.78,0.48
11664,umap,lda,0.96,0.58,0.42
11665,umap,lda,0.98,0.77,0.49
11666,umap,lda,0.94,0.79,0.49
11667,umap,lda,0.76,0.65,0.43
11668,umap,lda,0.94,0.79,0.48
11669,umap,lda,0.98,0.79,0.49
11670,umap,lda,0.79,0.66,0.44
11671,umap,lda,0.84,0.72,0.46
11672,umap,lda,0.95,0.76,0.49
11673,umap,lda,0.83,0.7,0.45
11674,umap,lda,0.93,0.79,0.49
11675,umap,lda,0.98,0.79,0.49
11676,umap,lda,0.94,0.79,0.47
15484,umap,lda,0.95,0.73,0.23
15485,umap,lda,0.96,0.72,0.23
15486,umap,lda,0.97,0.72,0.22
15487,umap,lda,0.97,0.7,0.22
15488,umap,lda,0.81,0.66,0.23
15489,umap,lda,0.96,0.75,0.23
15490,umap,lda,0.93,0.7,0.22
15491,umap,lda,0.97,0.75,0.22
15492,umap,lda,0.95,0.73,0.23
15493,umap,lda,0.77,0.63,0.23
15494,umap,lda,0.95,0.63,0.22
15495,umap,lda,0.95,0.74,0.23
15496,umap,lda,0.82,0.68,0.23
15497,umap,lda,0.94,0.66,0.26
15498,umap,lda,0.95,0.6,0.23
15499,umap,lda,0.96,0.68,0.25
15500,umap,lda,0.96,0.74,0.22
15501,umap,lda,0.76,0.62,0.22
15502,umap,lda,0.98,0.74,0.24
15503,umap,lda,0.93,0.66,0.25
15504,umap,lda,0.95,0.71,0.29
15505,umap,lda,0.97,0.71,0.23
15506,umap,lda,0.95,0.75,0.23
15507,umap,lda,0.97,0.73,0.23
15508,umap,lda,0.94,0.7,0.23
15509,umap,lda,0.95,0.64,0.23
15510,umap,lda,0.97,0.74,0.23
15511,umap,lda,0.96,0.69,0.23
15512,umap,lda,0.98,0.74,0.23
15513,umap,lda,0.98,0.73,0.25
15514,umap,lda,0.96,0.71,0.23
15515,umap,lda,0.83,0.69,0.23
15516,umap,lda,0.96,0.73,0.23
15517,umap,lda,0.95,0.75,0.22
15518,umap,lda,0.96,0.72,0.23
15519,umap,lda,0.94,0.7,0.23
15520,umap,lda,0.79,0.64,0.23
15521,umap,lda,0.96,0.72,0.23
15522,umap,lda,0.95,0.68,0.23
15523,umap,lda,0.94,0.64,0.23
15524,umap,lda,0.95,0.72,0.23
15525,umap,lda,0.97,0.74,0.22
19323,umap,lda,0.98,0.76,0.56
19324,umap,lda,0.98,0.76,0.56
19325,umap,lda,0.98,0.76,0.57
19326,umap,lda,0.97,0.77,0.51
19327,umap,lda,0.77,0.6,0.42
19328,umap,lda,0.97,0.76,0.54
19329,umap,lda,0.97,0.78,0.53
19330,umap,lda,0.96,0.75,0.56
19331,umap,lda,0.98,0.74,0.55
19332,umap,lda,0.96,0.76,0.53
19333,umap,lda,0.97,0.76,0.55
19334,umap,lda,0.97,0.78,0.53
19335,umap,lda,0.96,0.7,0.49
19336,umap,lda,0.97,0.76,0.51
19337,umap,lda,0.98,0.76,0.54
19338,umap,lda,0.98,0.75,0.54
19339,umap,lda,0.97,0.76,0.53
19340,umap,lda,0.98,0.75,0.56
19341,umap,lda,0.98,0.75,0.55
19342,umap,lda,0.96,0.7,0.48
19343,umap,lda,0.98,0.78,0.54
19344,umap,lda,0.98,0.76,0.54
19345,umap,lda,0.98,0.75,0.54
19346,umap,lda,0.76,0.58,0.41
19347,umap,lda,0.8,0.63,0.42
19348,umap,lda,0.98,0.78,0.54
19349,umap,lda,0.95,0.67,0.51
19350,umap,lda,0.96,0.71,0.49
19351,umap,lda,0.8,0.62,0.42
19352,umap,lda,0.98,0.74,0.57
19353,umap,lda,0.97,0.75,0.51
19354,umap,lda,0.98,0.74,0.56
19355,umap,lda,0.98,0.75,0.53
19356,umap,lda,0.98,0.74,0.54
19357,umap,lda,0.96,0.77,0.53
19358,umap,lda,0.98,0.76,0.54
19359,umap,lda,0.95,0.7,0.48
19360,umap,lda,0.98,0.76,0.55
19361,umap,lda,0.75,0.59,0.41
19362,umap,lda,0.96,0.67,0.52
19363,umap,lda,0.98,0.75,0.55
19364,umap,lda,0.78,0.61,0.42
