,DR,TM,accuracy_local,accuracy_global,perception
4042,tsne,lda,0.99,0.76,0.51
4043,tsne,lda,0.98,0.72,0.45
4044,tsne,lda,0.99,0.76,0.51
4045,tsne,lda,0.99,0.76,0.5
4046,tsne,lda,0.99,0.72,0.48
4047,tsne,lda,0.98,0.73,0.46
4048,tsne,lda,0.98,0.68,0.38
4049,tsne,lda,0.98,0.75,0.48
4050,tsne,lda,0.98,0.74,0.47
4051,tsne,lda,0.99,0.76,0.51
4052,tsne,lda,0.97,0.58,0.5
4053,tsne,lda,0.99,0.76,0.51
4054,tsne,lda,0.99,0.77,0.48
4055,tsne,lda,0.99,0.73,0.47
4056,tsne,lda,0.98,0.72,0.46
4057,tsne,lda,0.99,0.72,0.47
4058,tsne,lda,0.99,0.76,0.49
4059,tsne,lda,0.96,0.58,0.5
4060,tsne,lda,0.99,0.75,0.51
4061,tsne,lda,0.98,0.72,0.47
4062,tsne,lda,0.99,0.76,0.51
4063,tsne,lda,0.99,0.76,0.51
4064,tsne,lda,0.96,0.61,0.5
4065,tsne,lda,0.99,0.73,0.48
4066,tsne,lda,0.98,0.73,0.49
4067,tsne,lda,0.98,0.69,0.49
4068,tsne,lda,0.99,0.72,0.47
4069,tsne,lda,0.96,0.58,0.48
4070,tsne,lda,0.99,0.76,0.5
4071,tsne,lda,0.98,0.68,0.49
4072,tsne,lda,0.96,0.57,0.48
4073,tsne,lda,0.98,0.7,0.48
4074,tsne,lda,0.99,0.76,0.49
4075,tsne,lda,0.98,0.68,0.5
4076,tsne,lda,0.99,0.76,0.5
4077,tsne,lda,0.99,0.73,0.47
4078,tsne,lda,0.99,0.76,0.51
4079,tsne,lda,0.99,0.77,0.5
4080,tsne,lda,0.99,0.76,0.49
4081,tsne,lda,0.96,0.57,0.48
4082,tsne,lda,0.98,0.71,0.46
4083,tsne,lda,0.99,0.73,0.47
4084,tsne,lda,0.99,0.75,0.51
4085,tsne,lda,0.99,0.76,0.5
4086,tsne,lda,0.98,0.74,0.47
4087,tsne,lda,0.99,0.77,0.49
4088,tsne,lda,0.98,0.68,0.39
4089,tsne,lda,0.98,0.68,0.51
4090,tsne,lda,0.99,0.72,0.47
4091,tsne,lda,0.99,0.76,0.51
4092,tsne,lda,0.98,0.74,0.47
4093,tsne,lda,0.99,0.76,0.51
4094,tsne,lda,0.97,0.67,0.46
4095,tsne,lda,0.99,0.76,0.5
4096,tsne,lda,0.97,0.6,0.49
4097,tsne,lda,0.98,0.75,0.48
4098,tsne,lda,0.98,0.76,0.5
4099,tsne,lda,0.98,0.73,0.47
4100,tsne,lda,0.99,0.76,0.51
4101,tsne,lda,0.99,0.72,0.48
4102,tsne,lda,0.99,0.77,0.5
4103,tsne,lda,0.98,0.72,0.47
4104,tsne,lda,0.98,0.73,0.47
4105,tsne,lda,0.98,0.72,0.45
4106,tsne,lda,0.98,0.73,0.47
4107,tsne,lda,0.98,0.67,0.4
4108,tsne,lda,0.97,0.67,0.46
4109,tsne,lda,0.98,0.74,0.47
4110,tsne,lda,0.98,0.68,0.41
4111,tsne,lda,0.98,0.73,0.47
4112,tsne,lda,0.99,0.77,0.5
4113,tsne,lda,0.99,0.76,0.5
4114,tsne,lda,0.98,0.7,0.48
4115,tsne,lda,0.97,0.62,0.49
4116,tsne,lda,0.99,0.73,0.47
4117,tsne,lda,0.98,0.72,0.47
4118,tsne,lda,0.98,0.69,0.48
4119,tsne,lda,0.98,0.67,0.4
4120,tsne,lda,0.98,0.74,0.5
4121,tsne,lda,0.98,0.76,0.48
4122,tsne,lda,0.98,0.72,0.46
4123,tsne,lda,0.98,0.72,0.47
4124,tsne,lda,0.98,0.7,0.48
4125,tsne,lda,0.99,0.73,0.47
4126,tsne,lda,0.97,0.6,0.49
4127,tsne,lda,0.96,0.57,0.48
4128,tsne,lda,0.97,0.61,0.5
4129,tsne,lda,0.98,0.72,0.47
4130,tsne,lda,0.98,0.68,0.39
4131,tsne,lda,0.96,0.57,0.48
4132,tsne,lda,0.99,0.76,0.5
4133,tsne,lda,0.99,0.73,0.47
4134,tsne,lda,0.98,0.72,0.47
4135,tsne,lda,0.97,0.63,0.48
4136,tsne,lda,0.98,0.69,0.48
4137,tsne,lda,0.98,0.72,0.47
4138,tsne,lda,0.99,0.76,0.5
4139,tsne,lda,0.98,0.72,0.46
4140,tsne,lda,0.99,0.77,0.49
4141,tsne,lda,0.98,0.68,0.39
4142,tsne,lda,0.98,0.72,0.47
4143,tsne,lda,0.99,0.73,0.47
4144,tsne,lda,0.99,0.76,0.51
4145,tsne,lda,0.98,0.67,0.4
4146,tsne,lda,0.98,0.72,0.47
4147,tsne,lda,0.99,0.72,0.47
4148,tsne,lda,0.98,0.69,0.48
4149,tsne,lda,0.96,0.58,0.49
4150,tsne,lda,0.99,0.75,0.52
4151,tsne,lda,0.98,0.73,0.47
4152,tsne,lda,0.99,0.76,0.51
4153,tsne,lda,0.98,0.72,0.45
4154,tsne,lda,0.98,0.68,0.41
4155,tsne,lda,0.96,0.57,0.48
4156,tsne,lda,0.98,0.75,0.48
4157,tsne,lda,0.98,0.72,0.47
4158,tsne,lda,0.98,0.72,0.45
4159,tsne,lda,0.99,0.72,0.47
4160,tsne,lda,0.97,0.67,0.46
4161,tsne,lda,0.98,0.7,0.48
4162,tsne,lda,0.98,0.73,0.5
4163,tsne,lda,0.99,0.72,0.47
4164,tsne,lda,0.99,0.73,0.47
4165,tsne,lda,0.99,0.75,0.51
4166,tsne,lda,0.98,0.68,0.4
4167,tsne,lda,0.98,0.72,0.47
4168,tsne,lda,0.96,0.58,0.49
4169,tsne,lda,0.98,0.67,0.4
4170,tsne,lda,0.99,0.76,0.49
4171,tsne,lda,0.99,0.76,0.51
4172,tsne,lda,0.96,0.57,0.48
4173,tsne,lda,0.98,0.68,0.51
4174,tsne,lda,0.98,0.73,0.49
4175,tsne,lda,0.96,0.6,0.5
4176,tsne,lda,0.97,0.6,0.5
4177,tsne,lda,0.99,0.74,0.47
4178,tsne,lda,0.99,0.76,0.51
7653,tsne,lda,0.98,0.69,0.55
7654,tsne,lda,0.98,0.68,0.55
7655,tsne,lda,0.98,0.69,0.55
7656,tsne,lda,0.98,0.69,0.54
