,DR,TM,accuracy_local,accuracy_global,perception
12591,som,nmf_linear_combined,0.97,0.79,0.41
12592,som,nmf_linear_combined,0.96,0.8,0.4
12593,som,nmf_linear_combined,0.69,0.64,0.42
12594,som,nmf_linear_combined,0.97,0.84,0.4
12595,som,nmf_linear_combined,0.64,0.57,0.27
12596,som,nmf_linear_combined,0.97,0.85,0.4
12597,som,nmf_linear_combined,0.96,0.83,0.42
12598,som,nmf_linear_combined,0.97,0.81,0.4
12599,som,nmf_linear_combined,0.71,0.68,0.5
12600,som,nmf_linear_combined,0.95,0.82,0.38
12601,som,nmf_linear_combined,0.97,0.83,0.4
12602,som,nmf_linear_combined,0.97,0.8,0.41
12603,som,nmf_linear_combined,0.97,0.79,0.42
12604,som,nmf_linear_combined,0.98,0.87,0.48
12605,som,nmf_linear_combined,0.97,0.82,0.43
12606,som,nmf_linear_combined,0.69,0.67,0.43
12607,som,nmf_linear_combined,0.97,0.81,0.39
12608,som,nmf_linear_combined,0.7,0.69,0.49
12609,som,nmf_linear_combined,0.93,0.73,0.36
12610,som,nmf_linear_combined,0.95,0.76,0.33
12611,som,nmf_linear_combined,0.69,0.68,0.45
12612,som,nmf_linear_combined,0.97,0.83,0.43
12613,som,nmf_linear_combined,0.71,0.68,0.5
12614,som,nmf_linear_combined,0.94,0.67,0.35
12615,som,nmf_linear_combined,0.95,0.72,0.35
12616,som,nmf_linear_combined,0.97,0.83,0.45
12617,som,nmf_linear_combined,0.97,0.85,0.45
16433,som,nmf_linear_combined,0.98,0.88,0.21
16434,som,nmf_linear_combined,0.97,0.88,0.19
16435,som,nmf_linear_combined,0.83,0.76,0.19
16436,som,nmf_linear_combined,0.97,0.86,0.19
16437,som,nmf_linear_combined,0.98,0.87,0.21
16438,som,nmf_linear_combined,0.97,0.84,0.25
16439,som,nmf_linear_combined,0.8,0.67,0.16
16440,som,nmf_linear_combined,0.86,0.82,0.19
16441,som,nmf_linear_combined,0.97,0.85,0.19
16442,som,nmf_linear_combined,0.97,0.9,0.19
16443,som,nmf_linear_combined,0.83,0.84,0.18
16444,som,nmf_linear_combined,0.97,0.9,0.19
16445,som,nmf_linear_combined,0.97,0.88,0.2
16446,som,nmf_linear_combined,0.95,0.75,0.17
16447,som,nmf_linear_combined,0.96,0.84,0.19
16448,som,nmf_linear_combined,0.95,0.75,0.18
16449,som,nmf_linear_combined,0.97,0.86,0.2
16450,som,nmf_linear_combined,0.97,0.86,0.2
16451,som,nmf_linear_combined,0.96,0.87,0.18
16452,som,nmf_linear_combined,0.82,0.71,0.17
16453,som,nmf_linear_combined,0.86,0.85,0.18
16454,som,nmf_linear_combined,0.95,0.84,0.19
16455,som,nmf_linear_combined,0.83,0.78,0.19
16456,som,nmf_linear_combined,0.97,0.87,0.2
16457,som,nmf_linear_combined,0.97,0.82,0.19
16458,som,nmf_linear_combined,0.84,0.79,0.19
16459,som,nmf_linear_combined,0.95,0.86,0.19
16460,som,nmf_linear_combined,0.98,0.87,0.21
16461,som,nmf_linear_combined,0.98,0.89,0.2
16462,som,nmf_linear_combined,0.97,0.79,0.22
16463,som,nmf_linear_combined,0.97,0.87,0.19
16464,som,nmf_linear_combined,0.97,0.87,0.18
16465,som,nmf_linear_combined,0.97,0.86,0.2
16466,som,nmf_linear_combined,0.96,0.78,0.19
16467,som,nmf_linear_combined,0.84,0.81,0.18
16468,som,nmf_linear_combined,0.96,0.84,0.19
20240,som,nmf_linear_combined,0.97,0.78,0.5
20241,som,nmf_linear_combined,0.95,0.73,0.46
20242,som,nmf_linear_combined,0.97,0.77,0.53
20243,som,nmf_linear_combined,0.97,0.77,0.48
20244,som,nmf_linear_combined,0.97,0.76,0.46
20245,som,nmf_linear_combined,0.94,0.6,0.45
20246,som,nmf_linear_combined,0.97,0.82,0.54
20247,som,nmf_linear_combined,0.83,0.67,0.48
20248,som,nmf_linear_combined,0.97,0.81,0.52
20249,som,nmf_linear_combined,0.97,0.8,0.55
20250,som,nmf_linear_combined,0.95,0.63,0.43
20251,som,nmf_linear_combined,0.96,0.78,0.5
20252,som,nmf_linear_combined,0.97,0.78,0.5
20253,som,nmf_linear_combined,0.97,0.83,0.52
20254,som,nmf_linear_combined,0.97,0.79,0.5
20255,som,nmf_linear_combined,0.96,0.68,0.49
20256,som,nmf_linear_combined,0.97,0.82,0.53
20257,som,nmf_linear_combined,0.96,0.79,0.49
20258,som,nmf_linear_combined,0.96,0.79,0.48
20259,som,nmf_linear_combined,0.95,0.73,0.44
20260,som,nmf_linear_combined,0.97,0.81,0.5
20261,som,nmf_linear_combined,0.97,0.83,0.55
20262,som,nmf_linear_combined,0.83,0.68,0.51
20263,som,nmf_linear_combined,0.95,0.72,0.44
20264,som,nmf_linear_combined,0.97,0.8,0.58
20265,som,nmf_linear_combined,0.97,0.82,0.53
20266,som,nmf_linear_combined,0.97,0.82,0.53
20267,som,nmf_linear_combined,0.96,0.69,0.48
20268,som,nmf_linear_combined,0.97,0.83,0.53
20269,som,nmf_linear_combined,0.97,0.79,0.54
20270,som,nmf_linear_combined,0.94,0.72,0.5
20271,som,nmf_linear_combined,0.97,0.83,0.52
20272,som,nmf_linear_combined,0.97,0.79,0.51
20273,som,nmf_linear_combined,0.94,0.63,0.37
20274,som,nmf_linear_combined,0.97,0.81,0.51
20275,som,nmf_linear_combined,0.97,0.77,0.53
