,DR,TM,accuracy_local,accuracy_global,perception
10810,tsne,bow,0.94,0.68,0.88
10811,tsne,bow,0.95,0.7,0.9
10812,tsne,bow,0.95,0.69,0.89
10813,tsne,bow,0.95,0.69,0.9
10814,tsne,bow,0.95,0.69,0.89
10815,tsne,bow,0.95,0.68,0.9
10816,tsne,bow,0.95,0.66,0.86
10817,tsne,bow,0.95,0.7,0.89
10818,tsne,bow,0.95,0.69,0.9
10819,tsne,bow,0.95,0.69,0.88
10820,tsne,bow,0.95,0.68,0.9
10821,tsne,bow,0.95,0.68,0.9
10822,tsne,bow,0.95,0.69,0.89
10823,tsne,bow,0.95,0.68,0.87
10824,tsne,bow,0.95,0.69,0.89
10825,tsne,bow,0.94,0.68,0.89
10826,tsne,bow,0.95,0.69,0.9
10827,tsne,bow,0.95,0.66,0.87
10828,tsne,bow,0.95,0.68,0.89
10829,tsne,bow,0.95,0.69,0.89
10830,tsne,bow,0.95,0.69,0.89
10831,tsne,bow,0.95,0.69,0.9
10832,tsne,bow,0.95,0.66,0.88
10833,tsne,bow,0.95,0.68,0.9
10834,tsne,bow,0.95,0.69,0.9
10835,tsne,bow,0.95,0.66,0.87
10836,tsne,bow,0.95,0.68,0.91
10837,tsne,bow,0.95,0.68,0.86
10838,tsne,bow,0.95,0.68,0.9
10839,tsne,bow,0.95,0.68,0.86
10840,tsne,bow,0.95,0.66,0.91
10841,tsne,bow,0.95,0.69,0.9
10842,tsne,bow,0.95,0.69,0.9
10843,tsne,bow,0.95,0.66,0.87
10844,tsne,bow,0.95,0.69,0.9
10845,tsne,bow,0.95,0.69,0.89
10846,tsne,bow,0.95,0.68,0.91
10847,tsne,bow,0.95,0.68,0.86
10848,tsne,bow,0.95,0.66,0.87
10849,tsne,bow,0.95,0.65,0.87
10850,tsne,bow,0.95,0.68,0.88
10851,tsne,bow,0.95,0.68,0.88
10852,tsne,bow,0.95,0.7,0.9
10853,tsne,bow,0.95,0.69,0.9
10854,tsne,bow,0.95,0.7,0.91
10855,tsne,bow,0.95,0.69,0.9
10856,tsne,bow,0.95,0.69,0.91
10857,tsne,bow,0.95,0.69,0.9
10858,tsne,bow,0.95,0.68,0.89
10859,tsne,bow,0.95,0.68,0.87
10860,tsne,bow,0.95,0.69,0.91
10861,tsne,bow,0.95,0.7,0.89
10862,tsne,bow,0.95,0.69,0.89
10863,tsne,bow,0.95,0.69,0.89
10864,tsne,bow,0.95,0.68,0.91
10865,tsne,bow,0.95,0.69,0.89
10866,tsne,bow,0.95,0.68,0.87
10867,tsne,bow,0.95,0.68,0.91
10868,tsne,bow,0.95,0.68,0.91
10869,tsne,bow,0.95,0.68,0.86
10870,tsne,bow,0.95,0.68,0.9
10871,tsne,bow,0.95,0.69,0.9
10872,tsne,bow,0.95,0.69,0.88
10873,tsne,bow,0.95,0.68,0.9
10874,tsne,bow,0.95,0.68,0.87
10875,tsne,bow,0.95,0.68,0.87
10876,tsne,bow,0.95,0.69,0.9
10877,tsne,bow,0.95,0.7,0.91
10878,tsne,bow,0.95,0.69,0.9
10879,tsne,bow,0.95,0.68,0.91
10880,tsne,bow,0.95,0.69,0.91
10881,tsne,bow,0.95,0.69,0.9
10882,tsne,bow,0.94,0.68,0.89
10883,tsne,bow,0.95,0.69,0.91
10884,tsne,bow,0.95,0.68,0.9
10885,tsne,bow,0.95,0.69,0.9
10886,tsne,bow,0.95,0.66,0.87
10887,tsne,bow,0.95,0.68,0.91
10888,tsne,bow,0.94,0.7,0.9
10889,tsne,bow,0.95,0.69,0.89
10890,tsne,bow,0.95,0.7,0.89
10891,tsne,bow,0.95,0.68,0.9
10892,tsne,bow,0.95,0.68,0.89
10893,tsne,bow,0.95,0.69,0.9
10894,tsne,bow,0.95,0.69,0.89
10895,tsne,bow,0.95,0.7,0.89
10896,tsne,bow,0.95,0.68,0.9
10897,tsne,bow,0.95,0.69,0.9
10898,tsne,bow,0.95,0.69,0.91
10899,tsne,bow,0.95,0.67,0.9
10900,tsne,bow,0.95,0.7,0.9
10901,tsne,bow,0.95,0.69,0.89
10902,tsne,bow,0.95,0.67,0.9
10903,tsne,bow,0.95,0.69,0.88
10904,tsne,bow,0.95,0.69,0.89
10905,tsne,bow,0.95,0.69,0.91
10906,tsne,bow,0.95,0.68,0.87
10907,tsne,bow,0.95,0.68,0.86
10908,tsne,bow,0.95,0.68,0.9
10909,tsne,bow,0.95,0.69,0.91
10910,tsne,bow,0.95,0.7,0.89
10911,tsne,bow,0.95,0.68,0.89
10912,tsne,bow,0.95,0.68,0.9
10913,tsne,bow,0.95,0.69,0.89
10914,tsne,bow,0.95,0.69,0.9
10915,tsne,bow,0.95,0.68,0.9
10916,tsne,bow,0.95,0.7,0.9
10917,tsne,bow,0.95,0.68,0.89
10918,tsne,bow,0.95,0.69,0.9
10919,tsne,bow,0.95,0.68,0.9
10920,tsne,bow,0.95,0.69,0.89
10921,tsne,bow,0.95,0.68,0.89
10922,tsne,bow,0.95,0.69,0.9
10923,tsne,bow,0.95,0.69,0.89
10924,tsne,bow,0.95,0.67,0.91
10925,tsne,bow,0.95,0.68,0.91
10926,tsne,bow,0.95,0.68,0.91
10927,tsne,bow,0.95,0.69,0.9
10928,tsne,bow,0.95,0.68,0.91
10929,tsne,bow,0.95,0.69,0.9
10930,tsne,bow,0.95,0.69,0.9
10931,tsne,bow,0.95,0.7,0.9
10932,tsne,bow,0.95,0.69,0.9
10933,tsne,bow,0.95,0.69,0.91
10934,tsne,bow,0.95,0.68,0.9
10935,tsne,bow,0.95,0.69,0.88
10936,tsne,bow,0.95,0.69,0.9
10937,tsne,bow,0.95,0.67,0.9
10938,tsne,bow,0.95,0.69,0.91
10939,tsne,bow,0.95,0.69,0.89
10940,tsne,bow,0.95,0.68,0.88
10941,tsne,bow,0.95,0.68,0.9
10942,tsne,bow,0.95,0.68,0.89
10943,tsne,bow,0.95,0.69,0.91
