,DR,TM,accuracy_local,accuracy_global,perception
2142,tsne,nmf_tfidf,0.98,0.7,0.5
2143,tsne,nmf_tfidf,0.98,0.7,0.5
2144,tsne,nmf_tfidf,0.98,0.7,0.49
2145,tsne,nmf_tfidf,0.98,0.7,0.5
2146,tsne,nmf_tfidf,0.98,0.7,0.5
2147,tsne,nmf_tfidf,0.98,0.7,0.5
2148,tsne,nmf_tfidf,0.98,0.7,0.5
2149,tsne,nmf_tfidf,0.98,0.69,0.5
2150,tsne,nmf_tfidf,0.98,0.7,0.49
2151,tsne,nmf_tfidf,0.98,0.7,0.5
2152,tsne,nmf_tfidf,0.98,0.69,0.49
2153,tsne,nmf_tfidf,0.98,0.7,0.5
2154,tsne,nmf_tfidf,0.98,0.68,0.48
2155,tsne,nmf_tfidf,0.98,0.69,0.5
2156,tsne,nmf_tfidf,0.98,0.69,0.5
2157,tsne,nmf_tfidf,0.98,0.7,0.5
2158,tsne,nmf_tfidf,0.98,0.7,0.5
2159,tsne,nmf_tfidf,0.98,0.7,0.5
2160,tsne,nmf_tfidf,0.98,0.69,0.5
2161,tsne,nmf_tfidf,0.98,0.69,0.5
2162,tsne,nmf_tfidf,0.98,0.69,0.49
2163,tsne,nmf_tfidf,0.98,0.69,0.5
2164,tsne,nmf_tfidf,0.98,0.7,0.5
2165,tsne,nmf_tfidf,0.98,0.7,0.51
2166,tsne,nmf_tfidf,0.98,0.7,0.51
2167,tsne,nmf_tfidf,0.98,0.68,0.48
2168,tsne,nmf_tfidf,0.98,0.69,0.47
2169,tsne,nmf_tfidf,0.98,0.7,0.51
2170,tsne,nmf_tfidf,0.98,0.7,0.51
2171,tsne,nmf_tfidf,0.98,0.7,0.5
5844,tsne,nmf_tfidf,0.99,0.78,0.46
5845,tsne,nmf_tfidf,0.99,0.81,0.47
5846,tsne,nmf_tfidf,0.99,0.8,0.47
5847,tsne,nmf_tfidf,0.99,0.8,0.47
5848,tsne,nmf_tfidf,0.99,0.8,0.48
5849,tsne,nmf_tfidf,0.99,0.8,0.47
5850,tsne,nmf_tfidf,0.99,0.82,0.46
5851,tsne,nmf_tfidf,0.99,0.8,0.47
5852,tsne,nmf_tfidf,0.99,0.8,0.48
5853,tsne,nmf_tfidf,0.99,0.79,0.44
5854,tsne,nmf_tfidf,0.99,0.8,0.48
5855,tsne,nmf_tfidf,0.99,0.81,0.48
5856,tsne,nmf_tfidf,0.99,0.8,0.48
5857,tsne,nmf_tfidf,0.99,0.8,0.44
5858,tsne,nmf_tfidf,0.99,0.81,0.47
5859,tsne,nmf_tfidf,0.99,0.8,0.48
5860,tsne,nmf_tfidf,0.99,0.8,0.44
5861,tsne,nmf_tfidf,0.99,0.8,0.48
5862,tsne,nmf_tfidf,0.99,0.82,0.46
5863,tsne,nmf_tfidf,0.99,0.81,0.48
5864,tsne,nmf_tfidf,0.99,0.82,0.46
5865,tsne,nmf_tfidf,0.99,0.81,0.44
5866,tsne,nmf_tfidf,0.99,0.8,0.48
5867,tsne,nmf_tfidf,0.99,0.8,0.48
5868,tsne,nmf_tfidf,0.99,0.79,0.43
5869,tsne,nmf_tfidf,0.99,0.8,0.44
5870,tsne,nmf_tfidf,0.99,0.8,0.48
5871,tsne,nmf_tfidf,0.99,0.82,0.44
5872,tsne,nmf_tfidf,0.99,0.8,0.46
5873,tsne,nmf_tfidf,0.99,0.8,0.47
5874,tsne,nmf_tfidf,0.99,0.8,0.47
5875,tsne,nmf_tfidf,0.99,0.81,0.47
5876,tsne,nmf_tfidf,0.99,0.79,0.45
5877,tsne,nmf_tfidf,0.99,0.82,0.44
5878,tsne,nmf_tfidf,0.99,0.8,0.47
5879,tsne,nmf_tfidf,0.99,0.81,0.47
5880,tsne,nmf_tfidf,0.99,0.8,0.48
5881,tsne,nmf_tfidf,0.99,0.81,0.47
5882,tsne,nmf_tfidf,0.99,0.8,0.48
5883,tsne,nmf_tfidf,0.99,0.81,0.47
5884,tsne,nmf_tfidf,0.99,0.8,0.47
5885,tsne,nmf_tfidf,0.99,0.8,0.48
5886,tsne,nmf_tfidf,0.99,0.81,0.47
5887,tsne,nmf_tfidf,0.99,0.82,0.46
5888,tsne,nmf_tfidf,0.99,0.81,0.44
5889,tsne,nmf_tfidf,0.99,0.8,0.48
5890,tsne,nmf_tfidf,0.99,0.8,0.48
5891,tsne,nmf_tfidf,0.99,0.8,0.47
5892,tsne,nmf_tfidf,0.99,0.8,0.48
5893,tsne,nmf_tfidf,0.99,0.79,0.43
5894,tsne,nmf_tfidf,0.99,0.8,0.48
5895,tsne,nmf_tfidf,0.99,0.8,0.44
