,DR,TM,accuracy_local,accuracy_global,perception
17328,umap,nmf_tfidf,0.97,0.82,0.23
17329,umap,nmf_tfidf,0.81,0.65,0.22
17330,umap,nmf_tfidf,0.99,0.85,0.23
17331,umap,nmf_tfidf,0.98,0.86,0.23
21079,umap,nmf_tfidf,0.78,0.59,0.45
21080,umap,nmf_tfidf,0.99,0.76,0.62
21081,umap,nmf_tfidf,0.97,0.77,0.59
21082,umap,nmf_tfidf,0.97,0.8,0.6
21083,umap,nmf_tfidf,0.98,0.79,0.62
21084,umap,nmf_tfidf,0.98,0.75,0.61
21085,umap,nmf_tfidf,0.99,0.78,0.62
21086,umap,nmf_tfidf,0.97,0.8,0.59
21087,umap,nmf_tfidf,0.98,0.78,0.59
21088,umap,nmf_tfidf,0.99,0.77,0.63
21089,umap,nmf_tfidf,0.97,0.8,0.6
21090,umap,nmf_tfidf,0.98,0.76,0.6
21091,umap,nmf_tfidf,0.98,0.8,0.61
21092,umap,nmf_tfidf,0.99,0.75,0.61
21093,umap,nmf_tfidf,0.98,0.8,0.61
21094,umap,nmf_tfidf,0.97,0.77,0.59
21095,umap,nmf_tfidf,0.78,0.62,0.48
21096,umap,nmf_tfidf,0.99,0.76,0.63
21097,umap,nmf_tfidf,0.98,0.78,0.62
21098,umap,nmf_tfidf,0.98,0.74,0.58
21099,umap,nmf_tfidf,0.97,0.77,0.59
21100,umap,nmf_tfidf,0.99,0.77,0.63
21101,umap,nmf_tfidf,0.98,0.79,0.62
21102,umap,nmf_tfidf,0.81,0.64,0.47
21103,umap,nmf_tfidf,0.99,0.76,0.64
21104,umap,nmf_tfidf,0.98,0.77,0.6
21105,umap,nmf_tfidf,0.98,0.79,0.62
21106,umap,nmf_tfidf,0.99,0.77,0.62
21107,umap,nmf_tfidf,0.98,0.77,0.57
21108,umap,nmf_tfidf,0.99,0.78,0.59
21109,umap,nmf_tfidf,0.82,0.65,0.48
21110,umap,nmf_tfidf,0.98,0.77,0.63
21111,umap,nmf_tfidf,0.99,0.78,0.62
21112,umap,nmf_tfidf,0.99,0.77,0.62
21113,umap,nmf_tfidf,0.97,0.8,0.6
21114,umap,nmf_tfidf,0.98,0.8,0.61
21115,umap,nmf_tfidf,0.98,0.79,0.62
21116,umap,nmf_tfidf,0.81,0.64,0.48
21117,umap,nmf_tfidf,0.76,0.58,0.43
21118,umap,nmf_tfidf,0.97,0.79,0.61
21119,umap,nmf_tfidf,0.97,0.8,0.59
21120,umap,nmf_tfidf,0.97,0.79,0.59
