,DR,TM,accuracy_local,accuracy_global,perception
13276,som,nmf_tfidf,0.97,0.71,0.45
13277,som,nmf_tfidf,0.97,0.79,0.49
13278,som,nmf_tfidf,0.96,0.65,0.41
13279,som,nmf_tfidf,0.97,0.79,0.46
13280,som,nmf_tfidf,0.97,0.77,0.48
13281,som,nmf_tfidf,0.95,0.74,0.36
13282,som,nmf_tfidf,0.96,0.77,0.42
13283,som,nmf_tfidf,0.97,0.79,0.47
13284,som,nmf_tfidf,0.96,0.78,0.4
13285,som,nmf_tfidf,0.97,0.78,0.47
13286,som,nmf_tfidf,0.96,0.67,0.39
13287,som,nmf_tfidf,0.96,0.7,0.4
13288,som,nmf_tfidf,0.97,0.76,0.47
13289,som,nmf_tfidf,0.94,0.71,0.36
13290,som,nmf_tfidf,0.97,0.77,0.49
13291,som,nmf_tfidf,0.92,0.64,0.3
13292,som,nmf_tfidf,0.95,0.74,0.37
13293,som,nmf_tfidf,0.97,0.75,0.46
13294,som,nmf_tfidf,0.96,0.75,0.41
13295,som,nmf_tfidf,0.94,0.64,0.31
13296,som,nmf_tfidf,0.97,0.77,0.44
13297,som,nmf_tfidf,0.96,0.76,0.39
17110,som,nmf_tfidf,0.98,0.76,0.2
17111,som,nmf_tfidf,0.98,0.7,0.2
17112,som,nmf_tfidf,0.98,0.73,0.2
17113,som,nmf_tfidf,0.97,0.68,0.18
17114,som,nmf_tfidf,0.97,0.68,0.19
17115,som,nmf_tfidf,0.98,0.77,0.19
17116,som,nmf_tfidf,0.98,0.75,0.19
17117,som,nmf_tfidf,0.97,0.7,0.19
17118,som,nmf_tfidf,0.98,0.77,0.21
17119,som,nmf_tfidf,0.97,0.64,0.18
17120,som,nmf_tfidf,0.98,0.74,0.2
17121,som,nmf_tfidf,0.86,0.73,0.18
17122,som,nmf_tfidf,0.96,0.63,0.19
17123,som,nmf_tfidf,0.96,0.69,0.17
17124,som,nmf_tfidf,0.95,0.69,0.19
17125,som,nmf_tfidf,0.98,0.71,0.19
17126,som,nmf_tfidf,0.97,0.75,0.18
17127,som,nmf_tfidf,0.98,0.77,0.21
17128,som,nmf_tfidf,0.98,0.76,0.2
17129,som,nmf_tfidf,0.98,0.77,0.19
17130,som,nmf_tfidf,0.97,0.71,0.18
17131,som,nmf_tfidf,0.98,0.8,0.2
17132,som,nmf_tfidf,0.98,0.76,0.18
17133,som,nmf_tfidf,0.97,0.71,0.18
17134,som,nmf_tfidf,0.98,0.73,0.19
17135,som,nmf_tfidf,0.98,0.73,0.2
17136,som,nmf_tfidf,0.98,0.79,0.21
17137,som,nmf_tfidf,0.97,0.71,0.19
17138,som,nmf_tfidf,0.97,0.74,0.19
17139,som,nmf_tfidf,0.97,0.73,0.18
17140,som,nmf_tfidf,0.98,0.74,0.2
17141,som,nmf_tfidf,0.98,0.77,0.21
17142,som,nmf_tfidf,0.98,0.73,0.19
17143,som,nmf_tfidf,0.98,0.79,0.19
17144,som,nmf_tfidf,0.98,0.77,0.2
17145,som,nmf_tfidf,0.97,0.71,0.18
20901,som,nmf_tfidf,0.98,0.7,0.51
20902,som,nmf_tfidf,0.98,0.74,0.59
20903,som,nmf_tfidf,0.98,0.71,0.56
20904,som,nmf_tfidf,0.98,0.71,0.52
20905,som,nmf_tfidf,0.97,0.69,0.48
20906,som,nmf_tfidf,0.98,0.72,0.52
20907,som,nmf_tfidf,0.97,0.7,0.53
20908,som,nmf_tfidf,0.98,0.71,0.5
20909,som,nmf_tfidf,0.96,0.61,0.44
20910,som,nmf_tfidf,0.97,0.7,0.57
20911,som,nmf_tfidf,0.97,0.67,0.53
20912,som,nmf_tfidf,0.98,0.71,0.55
20913,som,nmf_tfidf,0.98,0.75,0.54
20914,som,nmf_tfidf,0.98,0.69,0.58
20915,som,nmf_tfidf,0.96,0.6,0.43
20916,som,nmf_tfidf,0.98,0.68,0.55
20917,som,nmf_tfidf,0.96,0.6,0.42
20918,som,nmf_tfidf,0.98,0.73,0.6
20919,som,nmf_tfidf,0.96,0.65,0.44
20920,som,nmf_tfidf,0.96,0.61,0.43
20921,som,nmf_tfidf,0.97,0.65,0.53
20922,som,nmf_tfidf,0.98,0.7,0.56
20923,som,nmf_tfidf,0.97,0.73,0.5
20924,som,nmf_tfidf,0.95,0.63,0.35
20925,som,nmf_tfidf,0.98,0.71,0.52
20926,som,nmf_tfidf,0.98,0.68,0.54
20927,som,nmf_tfidf,0.98,0.7,0.53
20928,som,nmf_tfidf,0.98,0.71,0.55
20929,som,nmf_tfidf,0.97,0.7,0.57
20930,som,nmf_tfidf,0.98,0.69,0.43
20931,som,nmf_tfidf,0.97,0.65,0.47
20932,som,nmf_tfidf,0.96,0.65,0.48
20933,som,nmf_tfidf,0.95,0.63,0.5
20934,som,nmf_tfidf,0.94,0.67,0.41
20935,som,nmf_tfidf,0.96,0.61,0.48
20936,som,nmf_tfidf,0.98,0.73,0.55
