,DR,TM,accuracy_local,accuracy_global,perception
16893,som,nmf,0.93,0.7,0.17
16894,som,nmf,0.97,0.76,0.19
16895,som,nmf,0.98,0.82,0.22
16896,som,nmf,0.85,0.72,0.19
16897,som,nmf,0.98,0.76,0.22
16898,som,nmf,0.95,0.74,0.19
16899,som,nmf,0.97,0.75,0.17
16900,som,nmf,0.98,0.79,0.21
16901,som,nmf,0.98,0.82,0.23
16902,som,nmf,0.98,0.73,0.18
16903,som,nmf,0.98,0.77,0.2
16904,som,nmf,0.98,0.75,0.19
16905,som,nmf,0.98,0.84,0.19
16906,som,nmf,0.96,0.66,0.25
16907,som,nmf,0.97,0.7,0.19
16908,som,nmf,0.98,0.76,0.2
16909,som,nmf,0.98,0.8,0.2
16910,som,nmf,0.98,0.72,0.22
16911,som,nmf,0.98,0.83,0.19
16912,som,nmf,0.98,0.78,0.2
16913,som,nmf,0.98,0.81,0.2
16914,som,nmf,0.97,0.81,0.19
16915,som,nmf,0.98,0.79,0.19
16916,som,nmf,0.98,0.77,0.2
16917,som,nmf,0.88,0.69,0.19
16918,som,nmf,0.97,0.77,0.23
16919,som,nmf,0.9,0.74,0.19
16920,som,nmf,0.98,0.75,0.2
16921,som,nmf,0.97,0.74,0.19
20683,som,nmf,0.97,0.75,0.52
20684,som,nmf,0.95,0.63,0.33
20685,som,nmf,0.96,0.65,0.44
20686,som,nmf,0.97,0.75,0.53
20687,som,nmf,0.97,0.69,0.48
20688,som,nmf,0.95,0.58,0.38
20689,som,nmf,0.96,0.65,0.49
20690,som,nmf,0.96,0.7,0.5
20691,som,nmf,0.98,0.76,0.56
20692,som,nmf,0.96,0.67,0.45
20693,som,nmf,0.97,0.72,0.53
20694,som,nmf,0.97,0.73,0.52
20695,som,nmf,0.97,0.7,0.52
20696,som,nmf,0.97,0.76,0.53
20697,som,nmf,0.97,0.75,0.55
20698,som,nmf,0.97,0.73,0.55
20699,som,nmf,0.8,0.6,0.41
20700,som,nmf,0.97,0.74,0.53
20701,som,nmf,0.96,0.67,0.52
20702,som,nmf,0.97,0.68,0.53
20703,som,nmf,0.97,0.69,0.49
20704,som,nmf,0.97,0.71,0.46
20705,som,nmf,0.97,0.74,0.52
20706,som,nmf,0.94,0.57,0.39
20707,som,nmf,0.94,0.61,0.42
20708,som,nmf,0.95,0.61,0.44
20709,som,nmf,0.97,0.75,0.53
20710,som,nmf,0.97,0.71,0.54
20711,som,nmf,0.96,0.67,0.52
20712,som,nmf,0.97,0.75,0.56
20713,som,nmf,0.96,0.67,0.45
20714,som,nmf,0.95,0.59,0.42
20715,som,nmf,0.95,0.6,0.41
20716,som,nmf,0.96,0.7,0.45
20717,som,nmf,0.94,0.72,0.41
20718,som,nmf,0.91,0.67,0.43
