,DR,TM,accuracy_local,accuracy_global,perception
8262,umap,lsi_tfidf_linear_combined,0.98,0.8,0.93
8263,umap,lsi_tfidf_linear_combined,0.98,0.82,0.92
8264,umap,lsi_tfidf_linear_combined,0.97,0.85,0.92
8265,umap,lsi_tfidf_linear_combined,0.98,0.78,0.93
8266,umap,lsi_tfidf_linear_combined,0.97,0.85,0.92
8267,umap,lsi_tfidf_linear_combined,0.97,0.83,0.88
8268,umap,lsi_tfidf_linear_combined,0.97,0.84,0.9
8269,umap,lsi_tfidf_linear_combined,0.74,0.59,0.57
8270,umap,lsi_tfidf_linear_combined,0.97,0.84,0.93
8271,umap,lsi_tfidf_linear_combined,0.98,0.84,0.93
8272,umap,lsi_tfidf_linear_combined,0.97,0.85,0.92
8273,umap,lsi_tfidf_linear_combined,0.74,0.58,0.57
8274,umap,lsi_tfidf_linear_combined,0.97,0.82,0.89
8275,umap,lsi_tfidf_linear_combined,0.97,0.81,0.93
8276,umap,lsi_tfidf_linear_combined,0.77,0.62,0.61
8277,umap,lsi_tfidf_linear_combined,0.97,0.85,0.93
8278,umap,lsi_tfidf_linear_combined,0.97,0.84,0.93
8279,umap,lsi_tfidf_linear_combined,0.97,0.84,0.92
8280,umap,lsi_tfidf_linear_combined,0.97,0.81,0.89
8281,umap,lsi_tfidf_linear_combined,0.97,0.83,0.92
8282,umap,lsi_tfidf_linear_combined,0.97,0.85,0.92
8283,umap,lsi_tfidf_linear_combined,0.98,0.8,0.94
8284,umap,lsi_tfidf_linear_combined,0.78,0.63,0.62
8285,umap,lsi_tfidf_linear_combined,0.97,0.85,0.92
8286,umap,lsi_tfidf_linear_combined,0.98,0.8,0.92
8287,umap,lsi_tfidf_linear_combined,0.97,0.79,0.93
8288,umap,lsi_tfidf_linear_combined,0.98,0.79,0.93
8289,umap,lsi_tfidf_linear_combined,0.97,0.85,0.9
8290,umap,lsi_tfidf_linear_combined,0.98,0.81,0.93
12085,umap,lsi_tfidf_linear_combined,0.88,0.81,0.58
12086,umap,lsi_tfidf_linear_combined,0.79,0.65,0.51
12087,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12088,umap,lsi_tfidf_linear_combined,0.88,0.8,0.58
12089,umap,lsi_tfidf_linear_combined,0.85,0.81,0.57
12090,umap,lsi_tfidf_linear_combined,0.84,0.8,0.58
12091,umap,lsi_tfidf_linear_combined,0.83,0.8,0.57
12092,umap,lsi_tfidf_linear_combined,0.88,0.8,0.58
12093,umap,lsi_tfidf_linear_combined,0.85,0.81,0.58
12094,umap,lsi_tfidf_linear_combined,0.86,0.8,0.58
12095,umap,lsi_tfidf_linear_combined,0.84,0.8,0.58
12096,umap,lsi_tfidf_linear_combined,0.87,0.81,0.58
12097,umap,lsi_tfidf_linear_combined,0.86,0.81,0.58
12098,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12099,umap,lsi_tfidf_linear_combined,0.84,0.8,0.58
12100,umap,lsi_tfidf_linear_combined,0.88,0.8,0.58
12101,umap,lsi_tfidf_linear_combined,0.83,0.8,0.57
