,DR,TM,accuracy_local,accuracy_global,perception
11936,som,lsi_tfidf_linear_combined,0.84,0.66,0.4
11937,som,lsi_tfidf_linear_combined,0.89,0.74,0.51
11938,som,lsi_tfidf_linear_combined,0.82,0.61,0.37
11939,som,lsi_tfidf_linear_combined,0.84,0.62,0.36
11940,som,lsi_tfidf_linear_combined,0.87,0.74,0.42
11941,som,lsi_tfidf_linear_combined,0.83,0.62,0.32
11942,som,lsi_tfidf_linear_combined,0.82,0.63,0.38
15758,som,lsi_tfidf_linear_combined,0.96,0.79,0.2
15759,som,lsi_tfidf_linear_combined,0.96,0.82,0.2
15760,som,lsi_tfidf_linear_combined,0.96,0.78,0.2
15761,som,lsi_tfidf_linear_combined,0.96,0.8,0.2
15762,som,lsi_tfidf_linear_combined,0.97,0.78,0.2
15763,som,lsi_tfidf_linear_combined,0.96,0.66,0.18
15764,som,lsi_tfidf_linear_combined,0.95,0.75,0.19
15765,som,lsi_tfidf_linear_combined,0.92,0.72,0.18
15766,som,lsi_tfidf_linear_combined,0.94,0.82,0.18
15767,som,lsi_tfidf_linear_combined,0.96,0.78,0.21
15768,som,lsi_tfidf_linear_combined,0.96,0.78,0.2
15769,som,lsi_tfidf_linear_combined,0.92,0.8,0.21
15770,som,lsi_tfidf_linear_combined,0.96,0.81,0.2
15771,som,lsi_tfidf_linear_combined,0.92,0.75,0.18
15772,som,lsi_tfidf_linear_combined,0.95,0.81,0.19
15773,som,lsi_tfidf_linear_combined,0.96,0.82,0.2
15774,som,lsi_tfidf_linear_combined,0.93,0.68,0.18
15775,som,lsi_tfidf_linear_combined,0.95,0.79,0.19
15776,som,lsi_tfidf_linear_combined,0.96,0.76,0.19
15777,som,lsi_tfidf_linear_combined,0.95,0.76,0.19
15778,som,lsi_tfidf_linear_combined,0.92,0.77,0.18
15779,som,lsi_tfidf_linear_combined,0.92,0.67,0.19
15780,som,lsi_tfidf_linear_combined,0.95,0.78,0.19
15781,som,lsi_tfidf_linear_combined,0.94,0.76,0.18
15782,som,lsi_tfidf_linear_combined,0.93,0.74,0.18
15783,som,lsi_tfidf_linear_combined,0.94,0.78,0.18
15784,som,lsi_tfidf_linear_combined,0.91,0.73,0.18
15785,som,lsi_tfidf_linear_combined,0.96,0.76,0.19
15786,som,lsi_tfidf_linear_combined,0.95,0.77,0.19
15787,som,lsi_tfidf_linear_combined,0.96,0.78,0.19
15788,som,lsi_tfidf_linear_combined,0.96,0.82,0.19
15789,som,lsi_tfidf_linear_combined,0.91,0.72,0.19
15790,som,lsi_tfidf_linear_combined,0.97,0.76,0.21
15791,som,lsi_tfidf_linear_combined,0.96,0.79,0.19
15792,som,lsi_tfidf_linear_combined,0.9,0.79,0.18
15793,som,lsi_tfidf_linear_combined,0.96,0.77,0.2
19583,som,lsi_tfidf_linear_combined,0.95,0.71,0.58
19584,som,lsi_tfidf_linear_combined,0.94,0.62,0.5
19585,som,lsi_tfidf_linear_combined,0.94,0.73,0.46
19586,som,lsi_tfidf_linear_combined,0.96,0.65,0.58
19587,som,lsi_tfidf_linear_combined,0.96,0.76,0.61
19588,som,lsi_tfidf_linear_combined,0.97,0.71,0.61
19589,som,lsi_tfidf_linear_combined,0.94,0.65,0.49
19590,som,lsi_tfidf_linear_combined,0.97,0.74,0.65
19591,som,lsi_tfidf_linear_combined,0.97,0.74,0.66
19592,som,lsi_tfidf_linear_combined,0.97,0.77,0.59
19593,som,lsi_tfidf_linear_combined,0.97,0.7,0.56
19594,som,lsi_tfidf_linear_combined,0.96,0.75,0.58
19595,som,lsi_tfidf_linear_combined,0.96,0.67,0.52
19596,som,lsi_tfidf_linear_combined,0.93,0.61,0.51
19597,som,lsi_tfidf_linear_combined,0.95,0.78,0.46
19598,som,lsi_tfidf_linear_combined,0.94,0.68,0.49
19599,som,lsi_tfidf_linear_combined,0.91,0.66,0.47
19600,som,lsi_tfidf_linear_combined,0.97,0.68,0.61
19601,som,lsi_tfidf_linear_combined,0.97,0.78,0.65
19602,som,lsi_tfidf_linear_combined,0.96,0.67,0.57
19603,som,lsi_tfidf_linear_combined,0.96,0.7,0.58
19604,som,lsi_tfidf_linear_combined,0.97,0.74,0.58
19605,som,lsi_tfidf_linear_combined,0.97,0.75,0.59
19606,som,lsi_tfidf_linear_combined,0.96,0.73,0.59
19607,som,lsi_tfidf_linear_combined,0.97,0.71,0.6
19608,som,lsi_tfidf_linear_combined,0.96,0.72,0.59
19609,som,lsi_tfidf_linear_combined,0.95,0.67,0.55
19610,som,lsi_tfidf_linear_combined,0.96,0.66,0.55
19611,som,lsi_tfidf_linear_combined,0.97,0.69,0.62
19612,som,lsi_tfidf_linear_combined,0.97,0.73,0.63
19613,som,lsi_tfidf_linear_combined,0.97,0.73,0.6
19614,som,lsi_tfidf_linear_combined,0.97,0.77,0.63
19615,som,lsi_tfidf_linear_combined,0.94,0.68,0.47
19616,som,lsi_tfidf_linear_combined,0.94,0.67,0.4
19617,som,lsi_tfidf_linear_combined,0.94,0.73,0.56
19618,som,lsi_tfidf_linear_combined,0.97,0.75,0.55
