,DR,TM,accuracy_local,accuracy_global,perception
7607,umap,lda_linear_combined,0.96,0.69,0.44
7608,umap,lda_linear_combined,0.98,0.75,0.48
7609,umap,lda_linear_combined,0.98,0.8,0.5
7610,umap,lda_linear_combined,0.98,0.82,0.54
7611,umap,lda_linear_combined,0.79,0.64,0.42
7612,umap,lda_linear_combined,0.98,0.79,0.5
11408,umap,lda_linear_combined,0.99,0.82,0.49
11409,umap,lda_linear_combined,0.99,0.82,0.49
11410,umap,lda_linear_combined,0.97,0.63,0.44
11411,umap,lda_linear_combined,0.96,0.79,0.48
11412,umap,lda_linear_combined,0.99,0.82,0.49
11413,umap,lda_linear_combined,0.97,0.84,0.5
11414,umap,lda_linear_combined,0.97,0.85,0.5
11415,umap,lda_linear_combined,0.99,0.82,0.5
11416,umap,lda_linear_combined,0.98,0.82,0.49
11417,umap,lda_linear_combined,0.97,0.85,0.49
11418,umap,lda_linear_combined,0.96,0.84,0.49
11419,umap,lda_linear_combined,0.98,0.84,0.5
11420,umap,lda_linear_combined,0.91,0.76,0.48
11421,umap,lda_linear_combined,0.8,0.66,0.43
11422,umap,lda_linear_combined,0.97,0.74,0.48
11423,umap,lda_linear_combined,0.72,0.61,0.4
11424,umap,lda_linear_combined,0.98,0.85,0.5
11425,umap,lda_linear_combined,0.98,0.65,0.46
11426,umap,lda_linear_combined,0.97,0.8,0.48
11427,umap,lda_linear_combined,0.98,0.76,0.49
11428,umap,lda_linear_combined,0.98,0.8,0.49
11429,umap,lda_linear_combined,0.96,0.84,0.49
11430,umap,lda_linear_combined,0.96,0.84,0.49
11431,umap,lda_linear_combined,0.95,0.85,0.49
11432,umap,lda_linear_combined,0.95,0.83,0.49
11433,umap,lda_linear_combined,0.79,0.64,0.42
11434,umap,lda_linear_combined,0.98,0.82,0.49
11435,umap,lda_linear_combined,0.81,0.68,0.44
11436,umap,lda_linear_combined,0.97,0.84,0.49
11437,umap,lda_linear_combined,0.74,0.62,0.41
11438,umap,lda_linear_combined,0.95,0.8,0.48
11439,umap,lda_linear_combined,0.96,0.85,0.49
11440,umap,lda_linear_combined,0.99,0.84,0.5
11441,umap,lda_linear_combined,0.99,0.78,0.48
11442,umap,lda_linear_combined,0.98,0.83,0.5
11443,umap,lda_linear_combined,0.96,0.85,0.49
11444,umap,lda_linear_combined,0.96,0.56,0.39
11445,umap,lda_linear_combined,0.99,0.82,0.49
11446,umap,lda_linear_combined,0.97,0.85,0.5
11447,umap,lda_linear_combined,0.77,0.63,0.42
11448,umap,lda_linear_combined,0.97,0.86,0.49
11449,umap,lda_linear_combined,0.95,0.82,0.49
15257,umap,lda_linear_combined,0.95,0.85,0.23
15258,umap,lda_linear_combined,0.79,0.68,0.23
15259,umap,lda_linear_combined,0.95,0.84,0.22
15260,umap,lda_linear_combined,0.96,0.8,0.23
15261,umap,lda_linear_combined,0.97,0.8,0.22
15262,umap,lda_linear_combined,0.96,0.85,0.23
15263,umap,lda_linear_combined,0.95,0.67,0.24
15264,umap,lda_linear_combined,0.96,0.85,0.23
15265,umap,lda_linear_combined,0.77,0.66,0.23
15266,umap,lda_linear_combined,0.96,0.82,0.23
