,DR,TM,accuracy_local,accuracy_global,perception
1475,tsne,nmf_linear_combined,0.98,0.84,0.26
1476,tsne,nmf_linear_combined,0.98,0.84,0.26
1477,tsne,nmf_linear_combined,0.98,0.84,0.26
1478,tsne,nmf_linear_combined,0.98,0.83,0.26
1479,tsne,nmf_linear_combined,0.98,0.84,0.26
1480,tsne,nmf_linear_combined,0.98,0.84,0.26
1481,tsne,nmf_linear_combined,0.98,0.84,0.26
1482,tsne,nmf_linear_combined,0.98,0.84,0.25
1483,tsne,nmf_linear_combined,0.98,0.84,0.26
1484,tsne,nmf_linear_combined,0.98,0.84,0.26
1485,tsne,nmf_linear_combined,0.98,0.84,0.26
1486,tsne,nmf_linear_combined,0.98,0.83,0.26
1487,tsne,nmf_linear_combined,0.98,0.84,0.26
1488,tsne,nmf_linear_combined,0.98,0.82,0.26
1489,tsne,nmf_linear_combined,0.98,0.84,0.26
1490,tsne,nmf_linear_combined,0.98,0.84,0.26
1491,tsne,nmf_linear_combined,0.98,0.84,0.26
1492,tsne,nmf_linear_combined,0.98,0.83,0.26
1493,tsne,nmf_linear_combined,0.98,0.83,0.26
1494,tsne,nmf_linear_combined,0.98,0.84,0.26
1495,tsne,nmf_linear_combined,0.98,0.84,0.26
1496,tsne,nmf_linear_combined,0.98,0.84,0.26
1497,tsne,nmf_linear_combined,0.98,0.84,0.26
1498,tsne,nmf_linear_combined,0.98,0.84,0.26
1499,tsne,nmf_linear_combined,0.98,0.84,0.26
1500,tsne,nmf_linear_combined,0.98,0.83,0.26
1501,tsne,nmf_linear_combined,0.98,0.83,0.26
1502,tsne,nmf_linear_combined,0.98,0.84,0.26
1503,tsne,nmf_linear_combined,0.98,0.84,0.26
1504,tsne,nmf_linear_combined,0.98,0.84,0.26
1505,tsne,nmf_linear_combined,0.98,0.84,0.26
1506,tsne,nmf_linear_combined,0.98,0.84,0.26
1507,tsne,nmf_linear_combined,0.98,0.84,0.26
1508,tsne,nmf_linear_combined,0.98,0.84,0.26
1509,tsne,nmf_linear_combined,0.98,0.84,0.26
5167,tsne,nmf_linear_combined,0.99,0.83,0.5
5168,tsne,nmf_linear_combined,0.99,0.85,0.51
5169,tsne,nmf_linear_combined,0.99,0.78,0.49
5170,tsne,nmf_linear_combined,0.99,0.85,0.52
5171,tsne,nmf_linear_combined,0.99,0.85,0.49
5172,tsne,nmf_linear_combined,0.99,0.76,0.49
5173,tsne,nmf_linear_combined,0.99,0.85,0.52
5174,tsne,nmf_linear_combined,0.99,0.84,0.5
5175,tsne,nmf_linear_combined,0.99,0.85,0.51
5176,tsne,nmf_linear_combined,0.99,0.83,0.51
5177,tsne,nmf_linear_combined,0.99,0.85,0.51
5178,tsne,nmf_linear_combined,0.99,0.79,0.49
5179,tsne,nmf_linear_combined,0.99,0.84,0.5
5180,tsne,nmf_linear_combined,0.99,0.79,0.44
5181,tsne,nmf_linear_combined,0.99,0.77,0.49
5182,tsne,nmf_linear_combined,0.99,0.84,0.5
5183,tsne,nmf_linear_combined,0.99,0.79,0.44
5184,tsne,nmf_linear_combined,0.99,0.82,0.5
5185,tsne,nmf_linear_combined,0.99,0.83,0.51
5186,tsne,nmf_linear_combined,0.99,0.84,0.52
5187,tsne,nmf_linear_combined,0.99,0.83,0.51
5188,tsne,nmf_linear_combined,0.99,0.84,0.5
5189,tsne,nmf_linear_combined,0.99,0.84,0.52
5190,tsne,nmf_linear_combined,0.99,0.8,0.5
5191,tsne,nmf_linear_combined,0.99,0.84,0.51
5192,tsne,nmf_linear_combined,0.99,0.84,0.5
5193,tsne,nmf_linear_combined,0.99,0.84,0.5
5194,tsne,nmf_linear_combined,0.99,0.84,0.5
5195,tsne,nmf_linear_combined,0.99,0.84,0.5
5196,tsne,nmf_linear_combined,0.99,0.84,0.52
5197,tsne,nmf_linear_combined,0.99,0.84,0.52
5198,tsne,nmf_linear_combined,0.99,0.83,0.5
5199,tsne,nmf_linear_combined,0.99,0.84,0.5
5200,tsne,nmf_linear_combined,0.99,0.84,0.5
5201,tsne,nmf_linear_combined,0.99,0.84,0.5
