,DR,TM,accuracy_local,accuracy_global,perception
16169,umap,lsi,0.92,0.78,0.22
16170,umap,lsi,0.92,0.72,0.23
16171,umap,lsi,0.95,0.81,0.23
16172,umap,lsi,0.93,0.79,0.23
16173,umap,lsi,0.94,0.81,0.22
16174,umap,lsi,0.91,0.79,0.23
16175,umap,lsi,0.95,0.8,0.24
16176,umap,lsi,0.95,0.79,0.22
16177,umap,lsi,0.95,0.8,0.23
16178,umap,lsi,0.9,0.75,0.23
16179,umap,lsi,0.95,0.8,0.29
16180,umap,lsi,0.93,0.8,0.23
16181,umap,lsi,0.72,0.51,0.24
16182,umap,lsi,0.92,0.78,0.22
16183,umap,lsi,0.73,0.52,0.22
16184,umap,lsi,0.92,0.78,0.23
16185,umap,lsi,0.9,0.79,0.23
16186,umap,lsi,0.93,0.8,0.23
16187,umap,lsi,0.91,0.79,0.22
16188,umap,lsi,0.92,0.78,0.23
16189,umap,lsi,0.94,0.78,0.23
16190,umap,lsi,0.95,0.8,0.23
16191,umap,lsi,0.94,0.8,0.23
16192,umap,lsi,0.7,0.5,0.22
16193,umap,lsi,0.93,0.81,0.22
16194,umap,lsi,0.72,0.52,0.23
16195,umap,lsi,0.95,0.79,0.22
16196,umap,lsi,0.95,0.79,0.22
16197,umap,lsi,0.68,0.51,0.22
16198,umap,lsi,0.94,0.82,0.23
16199,umap,lsi,0.91,0.79,0.23
16200,umap,lsi,0.89,0.75,0.22
16201,umap,lsi,0.96,0.79,0.23
16202,umap,lsi,0.91,0.78,0.22
16203,umap,lsi,0.93,0.8,0.29
16204,umap,lsi,0.94,0.8,0.22
19981,umap,lsi,0.94,0.78,0.63
19982,umap,lsi,0.96,0.82,0.69
19983,umap,lsi,0.95,0.79,0.63
19984,umap,lsi,0.95,0.8,0.63
19985,umap,lsi,0.7,0.51,0.35
19986,umap,lsi,0.95,0.81,0.62
19987,umap,lsi,0.95,0.75,0.66
19988,umap,lsi,0.95,0.8,0.64
19989,umap,lsi,0.95,0.79,0.62
19990,umap,lsi,0.94,0.8,0.63
19991,umap,lsi,0.95,0.82,0.65
19992,umap,lsi,0.96,0.82,0.6
19993,umap,lsi,0.94,0.79,0.62
19994,umap,lsi,0.71,0.51,0.38
19995,umap,lsi,0.94,0.78,0.63
19996,umap,lsi,0.94,0.77,0.62
19997,umap,lsi,0.94,0.77,0.63
19998,umap,lsi,0.95,0.8,0.68
19999,umap,lsi,0.94,0.79,0.64
20000,umap,lsi,0.95,0.79,0.66
20001,umap,lsi,0.95,0.8,0.65
20002,umap,lsi,0.96,0.8,0.66
20003,umap,lsi,0.95,0.82,0.64
20004,umap,lsi,0.69,0.52,0.34
20005,umap,lsi,0.69,0.51,0.37
20006,umap,lsi,0.71,0.5,0.34
20007,umap,lsi,0.95,0.79,0.64
20008,umap,lsi,0.96,0.81,0.65
20009,umap,lsi,0.71,0.5,0.37
20010,umap,lsi,0.94,0.78,0.61
20011,umap,lsi,0.96,0.81,0.66
20012,umap,lsi,0.95,0.8,0.64
20013,umap,lsi,0.94,0.8,0.62
20014,umap,lsi,0.96,0.81,0.65
20015,umap,lsi,0.95,0.8,0.64
20016,umap,lsi,0.94,0.78,0.62
20017,umap,lsi,0.94,0.78,0.62
20018,umap,lsi,0.95,0.82,0.64
20019,umap,lsi,0.96,0.81,0.66
20020,umap,lsi,0.95,0.79,0.65
20021,umap,lsi,0.96,0.8,0.64
20022,umap,lsi,0.96,0.8,0.64
