,DR,TM,accuracy_local,accuracy_global,perception
9165,umap,nmf_tfidf_linear_combined,0.97,0.86,0.73
9166,umap,nmf_tfidf_linear_combined,0.96,0.87,0.72
9167,umap,nmf_tfidf_linear_combined,0.81,0.65,0.55
9168,umap,nmf_tfidf_linear_combined,0.96,0.87,0.73
9169,umap,nmf_tfidf_linear_combined,0.76,0.58,0.49
9170,umap,nmf_tfidf_linear_combined,0.96,0.87,0.73
9171,umap,nmf_tfidf_linear_combined,0.96,0.87,0.74
9172,umap,nmf_tfidf_linear_combined,0.96,0.83,0.67
9173,umap,nmf_tfidf_linear_combined,0.98,0.85,0.76
9174,umap,nmf_tfidf_linear_combined,0.97,0.86,0.74
9175,umap,nmf_tfidf_linear_combined,0.83,0.7,0.61
9176,umap,nmf_tfidf_linear_combined,0.96,0.87,0.72
9177,umap,nmf_tfidf_linear_combined,0.96,0.87,0.72
9178,umap,nmf_tfidf_linear_combined,0.77,0.61,0.51
9179,umap,nmf_tfidf_linear_combined,0.97,0.86,0.75
9180,umap,nmf_tfidf_linear_combined,0.96,0.87,0.72
9181,umap,nmf_tfidf_linear_combined,0.79,0.62,0.54
9182,umap,nmf_tfidf_linear_combined,0.97,0.81,0.74
9183,umap,nmf_tfidf_linear_combined,0.98,0.85,0.75
9184,umap,nmf_tfidf_linear_combined,0.97,0.84,0.74
9185,umap,nmf_tfidf_linear_combined,0.96,0.87,0.72
9186,umap,nmf_tfidf_linear_combined,0.98,0.83,0.72
9187,umap,nmf_tfidf_linear_combined,0.97,0.86,0.74
9188,umap,nmf_tfidf_linear_combined,0.97,0.86,0.75
9189,umap,nmf_tfidf_linear_combined,0.95,0.83,0.66
9190,umap,nmf_tfidf_linear_combined,0.97,0.86,0.73
9191,umap,nmf_tfidf_linear_combined,0.97,0.87,0.74
9192,umap,nmf_tfidf_linear_combined,0.98,0.84,0.75
9193,umap,nmf_tfidf_linear_combined,0.98,0.86,0.75
9194,umap,nmf_tfidf_linear_combined,0.97,0.85,0.73
12988,umap,nmf_tfidf_linear_combined,0.74,0.64,0.44
12989,umap,nmf_tfidf_linear_combined,0.98,0.88,0.53
12990,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
12991,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
12992,umap,nmf_tfidf_linear_combined,0.84,0.72,0.48
12993,umap,nmf_tfidf_linear_combined,0.99,0.87,0.53
