,DR,TM,accuracy_local,accuracy_global,perception
9000,som,nmf_tfidf_linear_combined,0.94,0.69,0.58
9001,som,nmf_tfidf_linear_combined,0.96,0.76,0.68
9002,som,nmf_tfidf_linear_combined,0.96,0.75,0.65
9003,som,nmf_tfidf_linear_combined,0.97,0.77,0.69
9004,som,nmf_tfidf_linear_combined,0.96,0.78,0.7
9005,som,nmf_tfidf_linear_combined,0.97,0.79,0.68
9006,som,nmf_tfidf_linear_combined,0.94,0.66,0.5
9007,som,nmf_tfidf_linear_combined,0.94,0.64,0.53
9008,som,nmf_tfidf_linear_combined,0.96,0.77,0.66
12808,som,nmf_tfidf_linear_combined,0.97,0.74,0.46
12809,som,nmf_tfidf_linear_combined,0.95,0.64,0.37
12810,som,nmf_tfidf_linear_combined,0.97,0.83,0.52
12811,som,nmf_tfidf_linear_combined,0.97,0.84,0.44
12812,som,nmf_tfidf_linear_combined,0.98,0.86,0.49
12813,som,nmf_tfidf_linear_combined,0.96,0.79,0.4
12814,som,nmf_tfidf_linear_combined,0.97,0.78,0.46
12815,som,nmf_tfidf_linear_combined,0.98,0.81,0.5
12816,som,nmf_tfidf_linear_combined,0.98,0.86,0.5
12817,som,nmf_tfidf_linear_combined,0.97,0.78,0.46
12818,som,nmf_tfidf_linear_combined,0.95,0.75,0.37
12819,som,nmf_tfidf_linear_combined,0.97,0.83,0.48
12820,som,nmf_tfidf_linear_combined,0.97,0.84,0.43
12821,som,nmf_tfidf_linear_combined,0.98,0.84,0.5
12822,som,nmf_tfidf_linear_combined,0.97,0.83,0.47
12823,som,nmf_tfidf_linear_combined,0.95,0.68,0.32
12824,som,nmf_tfidf_linear_combined,0.95,0.77,0.38
12825,som,nmf_tfidf_linear_combined,0.97,0.84,0.46
12826,som,nmf_tfidf_linear_combined,0.95,0.8,0.36
12827,som,nmf_tfidf_linear_combined,0.97,0.8,0.45
12828,som,nmf_tfidf_linear_combined,0.98,0.85,0.5
12829,som,nmf_tfidf_linear_combined,0.96,0.83,0.42
12830,som,nmf_tfidf_linear_combined,0.97,0.79,0.44
12831,som,nmf_tfidf_linear_combined,0.97,0.78,0.4
12832,som,nmf_tfidf_linear_combined,0.94,0.77,0.36
12833,som,nmf_tfidf_linear_combined,0.98,0.86,0.49
12834,som,nmf_tfidf_linear_combined,0.95,0.75,0.39
12835,som,nmf_tfidf_linear_combined,0.97,0.8,0.41
12836,som,nmf_tfidf_linear_combined,0.98,0.86,0.51
12837,som,nmf_tfidf_linear_combined,0.96,0.81,0.37
12838,som,nmf_tfidf_linear_combined,0.97,0.85,0.42
12839,som,nmf_tfidf_linear_combined,0.93,0.78,0.35
12840,som,nmf_tfidf_linear_combined,0.96,0.82,0.41
12841,som,nmf_tfidf_linear_combined,0.94,0.74,0.36
12842,som,nmf_tfidf_linear_combined,0.97,0.85,0.47
12843,som,nmf_tfidf_linear_combined,0.97,0.86,0.44
16660,som,nmf_tfidf_linear_combined,0.97,0.88,0.22
16661,som,nmf_tfidf_linear_combined,0.95,0.81,0.19
16662,som,nmf_tfidf_linear_combined,0.94,0.73,0.23
16663,som,nmf_tfidf_linear_combined,0.97,0.82,0.2
16664,som,nmf_tfidf_linear_combined,0.94,0.76,0.18
16665,som,nmf_tfidf_linear_combined,0.97,0.85,0.19
16666,som,nmf_tfidf_linear_combined,0.97,0.83,0.22
16667,som,nmf_tfidf_linear_combined,0.97,0.87,0.21
16668,som,nmf_tfidf_linear_combined,0.91,0.77,0.18
16669,som,nmf_tfidf_linear_combined,0.96,0.82,0.19
16670,som,nmf_tfidf_linear_combined,0.96,0.87,0.19
16671,som,nmf_tfidf_linear_combined,0.95,0.73,0.2
16672,som,nmf_tfidf_linear_combined,0.97,0.87,0.24
16673,som,nmf_tfidf_linear_combined,0.96,0.83,0.18
16674,som,nmf_tfidf_linear_combined,0.96,0.78,0.19
16675,som,nmf_tfidf_linear_combined,0.96,0.87,0.18
16676,som,nmf_tfidf_linear_combined,0.97,0.84,0.2
16677,som,nmf_tfidf_linear_combined,0.85,0.81,0.17
16678,som,nmf_tfidf_linear_combined,0.95,0.83,0.19
16679,som,nmf_tfidf_linear_combined,0.93,0.79,0.17
16680,som,nmf_tfidf_linear_combined,0.97,0.84,0.19
16681,som,nmf_tfidf_linear_combined,0.97,0.84,0.19
16682,som,nmf_tfidf_linear_combined,0.97,0.88,0.21
16683,som,nmf_tfidf_linear_combined,0.97,0.85,0.19
16684,som,nmf_tfidf_linear_combined,0.97,0.87,0.23
16685,som,nmf_tfidf_linear_combined,0.95,0.82,0.19
16686,som,nmf_tfidf_linear_combined,0.96,0.84,0.19
16687,som,nmf_tfidf_linear_combined,0.97,0.84,0.21
16688,som,nmf_tfidf_linear_combined,0.96,0.83,0.19
16689,som,nmf_tfidf_linear_combined,0.95,0.78,0.18
16690,som,nmf_tfidf_linear_combined,0.94,0.78,0.18
16691,som,nmf_tfidf_linear_combined,0.97,0.87,0.21
16692,som,nmf_tfidf_linear_combined,0.97,0.88,0.2
16693,som,nmf_tfidf_linear_combined,0.96,0.86,0.19
16694,som,nmf_tfidf_linear_combined,0.97,0.82,0.19
16695,som,nmf_tfidf_linear_combined,0.96,0.87,0.19
20462,som,nmf_tfidf_linear_combined,0.98,0.79,0.55
20463,som,nmf_tfidf_linear_combined,0.98,0.78,0.54
20464,som,nmf_tfidf_linear_combined,0.96,0.65,0.38
20465,som,nmf_tfidf_linear_combined,0.98,0.8,0.58
20466,som,nmf_tfidf_linear_combined,0.96,0.68,0.47
20467,som,nmf_tfidf_linear_combined,0.95,0.69,0.44
20468,som,nmf_tfidf_linear_combined,0.98,0.77,0.55
20469,som,nmf_tfidf_linear_combined,0.98,0.78,0.57
20470,som,nmf_tfidf_linear_combined,0.98,0.73,0.61
20471,som,nmf_tfidf_linear_combined,0.98,0.77,0.52
20472,som,nmf_tfidf_linear_combined,0.97,0.73,0.52
20473,som,nmf_tfidf_linear_combined,0.97,0.76,0.54
20474,som,nmf_tfidf_linear_combined,0.98,0.79,0.57
20475,som,nmf_tfidf_linear_combined,0.95,0.63,0.37
20476,som,nmf_tfidf_linear_combined,0.95,0.69,0.5
20477,som,nmf_tfidf_linear_combined,0.98,0.76,0.59
20478,som,nmf_tfidf_linear_combined,0.97,0.77,0.54
20479,som,nmf_tfidf_linear_combined,0.97,0.69,0.56
20480,som,nmf_tfidf_linear_combined,0.98,0.79,0.48
20481,som,nmf_tfidf_linear_combined,0.98,0.81,0.58
20482,som,nmf_tfidf_linear_combined,0.96,0.67,0.43
20483,som,nmf_tfidf_linear_combined,0.98,0.8,0.58
20484,som,nmf_tfidf_linear_combined,0.97,0.72,0.55
20485,som,nmf_tfidf_linear_combined,0.98,0.79,0.57
