,DR,TM,accuracy_local,accuracy_global,perception
3084,umap,bert,0.9,0.62,0.57
3085,umap,bert,0.87,0.64,0.55
3086,umap,bert,0.85,0.64,0.5
3087,umap,bert,0.73,0.51,0.29
3088,umap,bert,0.71,0.52,0.28
3089,umap,bert,0.85,0.64,0.52
3090,umap,bert,0.68,0.52,0.25
3091,umap,bert,0.87,0.64,0.57
3092,umap,bert,0.89,0.62,0.58
3093,umap,bert,0.85,0.63,0.51
3094,umap,bert,0.86,0.64,0.53
3095,umap,bert,0.65,0.52,0.21
3096,umap,bert,0.86,0.64,0.53
3097,umap,bert,0.89,0.64,0.6
3098,umap,bert,0.85,0.65,0.5
3099,umap,bert,0.83,0.65,0.45
3100,umap,bert,0.63,0.52,0.19
3281,umap,bert,0.89,0.69,0.58
3282,umap,bert,0.87,0.7,0.49
3283,umap,bert,0.89,0.64,0.46
3284,umap,bert,0.87,0.69,0.51
3285,umap,bert,0.87,0.69,0.53
3286,umap,bert,0.88,0.69,0.52
3287,umap,bert,0.89,0.68,0.56
3288,umap,bert,0.64,0.52,0.2
3289,umap,bert,0.87,0.69,0.52
3290,umap,bert,0.89,0.67,0.53
3291,umap,bert,0.73,0.52,0.28
3292,umap,bert,0.88,0.69,0.54
3293,umap,bert,0.89,0.69,0.56
3294,umap,bert,0.87,0.69,0.51
3295,umap,bert,0.9,0.69,0.59
3296,umap,bert,0.85,0.67,0.44
3297,umap,bert,0.66,0.52,0.22
3298,umap,bert,0.88,0.69,0.54
3299,umap,bert,0.87,0.67,0.5
3300,umap,bert,0.91,0.67,0.59
3301,umap,bert,0.87,0.7,0.5
3302,umap,bert,0.91,0.68,0.61
3303,umap,bert,0.91,0.68,0.58
3304,umap,bert,0.91,0.68,0.59
3305,umap,bert,0.7,0.52,0.26
3306,umap,bert,0.9,0.69,0.59
3307,umap,bert,0.73,0.52,0.29
3308,umap,bert,0.9,0.66,0.53
3309,umap,bert,0.88,0.68,0.56
3310,umap,bert,0.88,0.69,0.54
3311,umap,bert,0.89,0.69,0.56
3312,umap,bert,0.9,0.68,0.59
3313,umap,bert,0.87,0.68,0.52
3314,umap,bert,0.86,0.7,0.48
3315,umap,bert,0.85,0.67,0.45
3316,umap,bert,0.74,0.52,0.3
3317,umap,bert,0.86,0.7,0.46
3318,umap,bert,0.87,0.7,0.49
3319,umap,bert,0.86,0.7,0.48
3320,umap,bert,0.89,0.69,0.55
3321,umap,bert,0.89,0.69,0.57
3322,umap,bert,0.88,0.69,0.53
6212,umap,bert,0.93,0.66,0.52
6213,umap,bert,0.92,0.67,0.59
6214,umap,bert,0.9,0.68,0.59
6215,umap,bert,0.9,0.56,0.53
6216,umap,bert,0.94,0.55,0.56
6217,umap,bert,0.94,0.55,0.55
6218,umap,bert,0.9,0.71,0.59
6219,umap,bert,0.93,0.71,0.59
6220,umap,bert,0.79,0.59,0.51
6221,umap,bert,0.89,0.72,0.58
