,DR,TM,accuracy_local,accuracy_global,perception
8957,umap,nmf_linear_combined,0.8,0.67,0.49
8958,umap,nmf_linear_combined,0.96,0.85,0.66
8959,umap,nmf_linear_combined,0.96,0.87,0.66
8960,umap,nmf_linear_combined,0.95,0.87,0.65
8961,umap,nmf_linear_combined,0.98,0.84,0.66
8962,umap,nmf_linear_combined,0.78,0.62,0.47
8963,umap,nmf_linear_combined,0.77,0.61,0.48
8964,umap,nmf_linear_combined,0.96,0.86,0.66
8965,umap,nmf_linear_combined,0.96,0.86,0.65
8966,umap,nmf_linear_combined,0.97,0.84,0.66
8967,umap,nmf_linear_combined,0.97,0.85,0.67
8968,umap,nmf_linear_combined,0.95,0.87,0.65
12761,umap,nmf_linear_combined,0.95,0.89,0.45
12762,umap,nmf_linear_combined,0.94,0.89,0.46
12763,umap,nmf_linear_combined,0.96,0.89,0.46
12764,umap,nmf_linear_combined,0.95,0.86,0.45
12765,umap,nmf_linear_combined,0.95,0.9,0.45
12766,umap,nmf_linear_combined,0.97,0.9,0.45
12767,umap,nmf_linear_combined,0.98,0.89,0.45
12768,umap,nmf_linear_combined,0.96,0.9,0.45
12769,umap,nmf_linear_combined,0.97,0.89,0.46
12770,umap,nmf_linear_combined,0.98,0.88,0.45
12771,umap,nmf_linear_combined,0.98,0.88,0.46
12772,umap,nmf_linear_combined,0.95,0.88,0.45
12773,umap,nmf_linear_combined,0.97,0.9,0.45
12774,umap,nmf_linear_combined,0.72,0.61,0.39
12775,umap,nmf_linear_combined,0.98,0.87,0.45
12776,umap,nmf_linear_combined,0.98,0.86,0.44
12777,umap,nmf_linear_combined,0.96,0.9,0.45
12778,umap,nmf_linear_combined,0.95,0.9,0.45
12779,umap,nmf_linear_combined,0.95,0.9,0.44
12780,umap,nmf_linear_combined,0.97,0.84,0.46
12781,umap,nmf_linear_combined,0.94,0.89,0.46
12782,umap,nmf_linear_combined,0.98,0.87,0.45
12783,umap,nmf_linear_combined,0.97,0.89,0.46
12784,umap,nmf_linear_combined,0.96,0.89,0.46
12785,umap,nmf_linear_combined,0.78,0.63,0.41
12786,umap,nmf_linear_combined,0.82,0.68,0.42
12787,umap,nmf_linear_combined,0.95,0.9,0.45
12788,umap,nmf_linear_combined,0.98,0.88,0.45
12789,umap,nmf_linear_combined,0.97,0.86,0.46
