,x,y
0,0.5406394529947789,1.7391373100565484
1,0.6023107431894865,1.7036649772405628
2,0.8064864948051882,7.704985093765715
3,0.6664845894174751,0.9284825147203136
4,0.7823984073830998,5.06767068721274
5,0.8876767484478036,23.851894891189808
6,0.9053085611534394,6.9368402112395104
7,0.7151274608485599,5.240246544742833
8,0.7065220056412314,4.393325775297514
9,0.8514692518313354,6.634839793823439
10,0.8233713082036994,15.620240565315642
11,0.8459024883028765,17.17287574225041
12,0.7356774357440996,20.51264181964731
13,0.694343875901106,7.109392324344199
14,0.7687464083147623,14.266515865358112
15,0.7241579723279912,16.536777258776006
16,0.758778074738593,17.215727982944525
17,0.8452158531281351,22.609072873874535
18,0.8429388031920367,19.481926735780277
19,0.7396285680219304,22.960013572906707
20,0.8200477253168049,4.10393263668285
21,0.9038917784495073,38.627926368629
22,0.8409090334891585,36.39885609485422
23,0.8303365910735242,38.93040005491992
24,0.7972575302175573,39.13329875601249
25,0.7381533639674475,5.504080062379049
26,0.7343827205830158,29.104689401850038
27,0.8292781462073687,38.747880950875306
